title	score	num_comm	created	content	sources
Confidence in UK's global role plunges after Brexit, poll finds - Belief that Britain is a force for good in the world has plunged in the last 18 months, a national poll has found, with under half of the UK now convinced of the country’s positive impact.	398	100	2020-09-28 14:10:47	None	None
Mexico investigating reports of ICE detainee forced sterilizations	400	43	2020-09-23 15:58:17	None	None
Thousands protest after Belarusian leader hastily sworn in	395	9	2020-09-23 22:37:35	None	None
Vermont backyard cam captures men sneaking across U.S.-Canada border	396	165	2020-10-20 17:33:00	None	None
‘Deplorable’: UK government condemns alleged Russian disinformation about Oxford coronavirus vaccine	391	34	2020-10-16 19:30:27	None	None
Japan Catholic Church sued for damages in alleged sex abuse	388	37	2020-09-27 05:03:58	None	None
Up to one million tonnes of ‘deadly’ fishing gear left in ocean each year, WWF warns	389	22	2020-10-20 13:59:00	None	None
Italy’s far-right former interior minister Matteo Salvini goes on trial on Saturday on kidnapping charges over an incident in 2019 when 116 migrants were prevented from disembarking a coastguard ship in the Mediterranean.	383	50	2020-10-02 17:17:43	None	None
'Or gas them': Germany's far-right AfD fires official over migrant comment	388	64	2020-09-28 20:01:10	None	None
Belgium uses giant 'vacuum cleaner' to remove plastic from nature reserve	382	18	2020-10-09 21:27:54	None	None
Jennifer Arcuri 'admits to Boris Johnson affair'	385	64	2020-10-17 03:14:38	None	None
350 cases of suspected far-right sympathy found in German security forces	380	102	2020-09-27 20:23:13	None	None
Japan fishermen oppose 'catastrophic' release of Fukushima water to ocean	377	45	2020-10-09 18:01:06	None	None
First Evidence of a Planet in Another Galaxy	370	103	2020-09-26 16:59:30	None	None
New Caledonia voted 53,3% to remain part of France in second consecutive referundum	373	43	2020-10-04 16:24:38	None	None
U.S., Taiwan to team up on infrastructure in pushback against China	375	34	2020-10-02 05:22:14	None	None
U.S. embassy worker in Ukraine dies after suspected park assault	374	12	2020-10-01 07:25:13	None	None
"President Mattarella replies to Prime Minister Johnson: ""We love freedom too, but we also care about seriousness"""	367	55	2020-09-24 17:25:16	None	None
New Investigation into Dog Meat Market in South Korea Found Over 200 Dogs Being Kept in Crates	365	74	2020-10-02 14:34:18	None	None
China blocks Wikimedia Foundation’s accreditation to World Intellectual Property Organization	367	73	2020-09-25 21:31:50	None	None
Egypt unveils 59 ancient coffins in major archaeological find | Middle East	370	20	2020-10-03 22:15:19	None	None
Belarus police carried out mass arrests as tens of thousands of people again gathered for protests calling on leader Alexander Lukashenko to step down	361	5	2020-09-27 22:23:46	None	None
French prosecutors have opened an inquiry into banking giant BNP Paribas over claims of complicity in crimes against humanity, genocide and torture in Sudan. The International Federation for Human Rights, had filed a complaint against the French bank	365	10	2020-09-24 21:49:29	None	None
Demonstrations in France will pay tribute to slain teacher	368	88	2020-10-18 13:47:40	None	None
September was world's 'hottest on record' - Ed Hawkins, from Reading University, told us: “We have been saying this for decades – more and more greenhouse gases will lead to more and more warming.”	363	29	2020-10-07 16:32:30	None	None
Pope in TED talk: Earth cannot be squeezed 'like an orange'	364	79	2020-10-11 02:19:03	None	None
Japan logs sharp rise in renewable energy output amid pandemic.	363	7	2020-09-25 16:05:35	None	None
China furious with global outcry over Xinjiang and Hong Kong	367	53	2020-10-08 17:46:45	None	None
Activists Fear ‘Ecological Catastrophe’ in Russia’s Far East Kamchatka	361	6	2020-10-05 10:25:18	None	None
UK ministers warned against leaked plans to put refugees on ‘prison ships’	357	63	2020-10-04 09:25:42	None	None
President of Azerbaijan tells Armenia to 'leave our territory, and then, the war will stop'	356	83	2020-10-04 02:11:32	None	None
COVID is harming sperm, Israeli researchers say, raising infertility worries	359	178	2020-10-10 01:34:58	None	None
Venice remains dry as flood barriers pass first emergency	353	11	2020-10-03 21:14:12	None	None
Vatican Puts Priests on Trial Over Alleged Abuse Within Its Walls	357	40	2020-10-15 07:46:49	None	None
WHO head calls herd immunity approach 'immoral'	351	76	2020-10-13 06:10:51	None	None
Senior London police commander behind force's drugs strategy 'admits using cannabis for medical reasons'	359	36	2020-10-20 19:35:25	None	None
Revealed: chaining, beatings and torture inside Sudan's Islamic schools	351	41	2020-10-19 10:40:15	None	None
Coronavirus: New community case of COVID-19 in New Zealand	351	67	2020-10-18 05:41:06	None	None
UK to become WHO's largest state donor with 30% funding increase	347	44	2020-09-26 10:06:49	None	None
Protests intensify across Venezuela over worsening shortages.	349	124	2020-09-25 01:59:51	None	None
Rio Tinto still has 1,780 approvals to destroy Aboriginal sacred sites, Juukan Gorge inquiry told	344	21	2020-10-16 16:29:13	None	None
Azeri forces accused of beheading Armenian soldier	346	80	2020-10-19 23:36:03	None	None
Labour now has a 'mandate to accelerate', Jacinda Ardern says in victory speech	345	61	2020-10-17 14:01:30	None	None
Japan not joining U.S. plan to exclude Chinese firms from telecoms networks -Yomiuri	345	97	2020-10-17 06:24:48	None	None
Parrots removed from UK family safari park after teaching each other to swear - and laughing about it	339	25	2020-09-30 06:31:14	None	None
There's Growing Concern COVID-19 Could Spark a Wave of Parkinson's Disease	338	25	2020-09-23 19:26:36	None	None
Thai protesters vow return to the streets despite gathering ban	332	5	2020-10-17 08:25:40	None	None
Switzerland says Swiss hostage in Mali has been killed	328	42	2020-10-10 19:52:02	None	None
Anti-viral drug remdesivir has little to no effect on Covid patients' chances of survival, a study from the World Health Organization (WHO) has found.	330	41	2020-10-16 16:37:36	None	None
BMW fined $18 million for inflating sales figures	325	40	2020-09-25 21:42:10	None	None
The combination of COVID-19 and a failure to secure a post-Brexit trade deal with the European Union could cost the United Kingdom around 134 billion pounds ($174 billion) each year in lost GDP for a decade, research by law firm Baker & McKenzie showed.	327	31	2020-10-05 14:31:53	None	None
Facing IS, last embattled Sikhs, Hindus leave Afghanistan	327	81	2020-09-28 07:18:26	None	None
Extinction Rebellion unfurls banner on Eiffel Tower	323	29	2020-10-12 02:03:15	None	None
A new documentary with a bizarre cast of characters claims to shed light on North Korea's efforts to evade international sanctions, by tricking members of Kim Jong-un's secretive regime into signing fake arms deals.	321	8	2020-10-11 12:52:14	None	None
Neandertal genes in people today may raise risk of severe COVID-19	322	80	2020-10-05 00:16:59	None	None
Australian police drop case against journalist who reported 'war crimes'	317	27	2020-10-15 15:15:40	None	None
Australia joins US, China and Russia in refusing to sign leaders' pledge on biodiversity	328	78	2020-09-29 04:49:07	None	None
Archbishop accuses Turkey of backing 'third Armenian genocide' in Nagorno-Karabakh	319	186	2020-10-17 02:57:48	None	None
Russia records more than 14K new coronavirus cases, setting single-day record	319	31	2020-10-14 17:01:28	None	None
Hundreds of thousands with mental health conditions being chained, says charity | Global development	321	38	2020-10-06 09:26:36	None	None
Trump viewed Canada as political pawn in trade issues with China: Bolton	319	46	2020-10-11 10:29:38	None	None
UK considering outright ban on fur sales after Brexit	323	61	2020-09-25 20:03:03	None	None
Waving flags, they sang Nigeria’s anthem. Then they were shot at	405	8	2020-10-22 01:15:26	None	None
Thousands flock to Mexico City protest against President Lopez Obrador.	310	24	2020-10-05 01:42:37	None	None
UK MP caught on tube without mask complains country is ‘like East Germany under the Stasi’:DUP politician Sammy Wilson was pictured by a member of the public without a face covering as he travelled on the tube days after the govt increased fines for failing to wear a mask on public transport to £200	318	42	2020-09-25 15:05:17	None	None
Soldiers open fire on protesters in Nigeria’s Lagos: Witnesses	314	9	2020-10-21 00:08:37	None	None
Tiny Muslim community in China’s Hainan becomes latest target for religious crackdown - The Utsuls of Hainan island are only around 10,000 strong, but are now facing increasing surveillance and a crackdown on traditional clothing	315	44	2020-09-28 16:42:21	None	None
New Zealand's Ardern lifts coronavirus restrictions in Auckland	308	101	2020-10-05 06:23:00	None	None
Protesters clash with police in India after late-night cremation of gang rape victim	307	11	2020-10-03 14:09:27	None	None
Turkey bans delivery of 100 tons of US humanitarian aid to Armenia through its airspace	302	151	2020-10-14 23:34:00	None	None
Virus 'can survive on phones and cash for 28 days'	300	115	2020-10-11 20:58:35	None	None
A network of saltwater lakes has been discovered under the southern polar ice cap of Mars. They may have traces of life from when the planet was more hospitable.	302	29	2020-09-29 06:13:05	None	None
China and 25 other nations condemn US' racist treatment of African Americans	299	273	2020-10-15 11:08:18	None	None
AI cameras introduced in London to monitor social distancing and lockdown restrictions	300	211	2020-10-09 13:18:20	None	None
Turkish arms sales to Azerbaijan surged before Nagorno-Karabakh fighting	296	126	2020-10-15 09:56:00	None	None
Hong Kong police arrest nine people suspected of aiding fleeing activists	299	21	2020-10-10 11:50:01	None	None
Canada suspends arms exports to Turkey over Armenia-Azerbaijan conflict	303	25	2020-10-06 18:10:58	None	None
Pollution off Russia's Far East looks highly toxic, says WWF	299	22	2020-10-05 22:37:17	None	None
Japan teams up with US, Europe to regulate Big Tech on antitrust	301	5	2020-10-19 17:24:06	None	None
September was the warmest on record, scientists say	294	22	2020-10-07 10:45:56	None	None
With EU help, Taiwan gets rare win in China naming dispute	298	34	2020-09-28 15:08:41	None	None
Police crack down on marathon anti-Kremlin protest in Russia's Far East	290	8	2020-10-10 14:32:32	None	None
"""This is probably the biggest avian influenza outbreak we have had in Australia."" Devastating bird flu outbreak in Victoria sees NSW prepare for the worst."	290	25	2020-10-06 01:17:00	None	None
Canadian warship sails near Taiwan amid heightened China tensions	290	37	2020-10-04 20:01:01	None	None
Putin says Russia and the US should make a deal to stop meddling in each other's elections	291	125	2020-09-26 23:38:37	None	None
Israel says it intends to ban the buying and selling of animal furs, apart from in specially approved cases, making it the first country to do so.	285	31	2020-10-05 15:38:19	None	None
David Attenborough leads call for world to invest $500 billion a year to protect nature	287	10	2020-09-30 21:43:13	None	None
Countries Rush to Hoard Food as Prices Rise and Covid Worsens	280	34	2020-10-15 09:38:38	None	None
Atlantic Ocean is at its hottest in 2,900 years	281	34	2020-10-13 23:41:40	None	None
Mexico's drug war leaves 39,000 unidentified bodies in its morgues	277	41	2020-09-24 03:25:33	None	None
France reports over 25,000 new coronavirus infections in past 24 hours	280	44	2020-10-16 22:49:20	None	None
German water utility pulls plug on Tesla over unpaid bills	275	51	2020-10-16 10:46:45	None	None
Berlin's first curfew in 70 years kicks in	278	8	2020-10-10 15:55:11	None	None
UK, France and Germany plan Russia sanctions over Navalny poisoning	278	17	2020-10-08 08:10:57	None	None
COVID-19 vaccine has 98 percent success rate in Johnson & Johnson early trial	279	116	2020-09-26 02:53:26	None	None
Israeli cop who shot dead autistic Palestinian faces trial. His commander was cleared	277	45	2020-10-21 14:49:07	None	None
Turkey locks up Kurdish mayors	278	51	2020-10-18 07:12:01	None	None
COVID-19 vaccine study paused due to unexplained illness in participant	279	74	2020-10-13 05:03:40	None	None
Climate change triggers disasters, threatens millions – UN	274	33	2020-10-13 01:17:01	None	None
Colombia's FARC admits to killing ex-presidential candidate Alvaro Gomez Hurtado in 1995	274	4	2020-10-04 18:50:27	None	None
COVID rising again in Sweden amid return to 'hugs and parties': PM	271	89	2020-09-25 06:03:22	None	None
Palestinian funding from Arab countries dropped by 85% in 2020.	274	116	2020-09-24 05:44:24	None	None
Researchers find 'Queen of the Ocean' ancient great white shark off Nova Scotia coast	271	29	2020-10-06 00:32:43	None	None
A Japanese appeal court on Wednesday ruled that the state and Tokyo Electric Power Company Holdings (TEPCO) could have taken steps to prevent the 2011 Fukushima nuclear disaster and are therefore liable for compensation claims.	273	9	2020-10-01 13:58:51	None	None
Trump administration imposes crushing new sanctions on Iran	272	84	2020-10-09 01:00:50	None	None
In Argentina, nearly half in poverty as coronavirus deepens economic crisis	270	28	2020-10-02 05:25:04	None	None
‘Exhausted’ UK teachers warn they have no additional funding to handle Covid-19: Headteachers cite ‘trust deficit’ between school leaders, the government and Office for Standards in Education, Children's Services and Skills as they work 70-hour weeks to keep up	269	26	2020-10-04 13:10:02	None	None
Amnesty to halt work in India due to government 'witch-hunt' | Amnesty International	267	160	2020-09-29 10:54:41	None	None
UK imposes sanctions on Belarus president Alexander Lukashenko | World news	266	15	2020-09-29 19:44:35	None	None
Sir David Attenborough polar research ship set to begin sea trials	273	14	2020-10-21 16:58:08	None	None
FSO Nabarima is tilting dangerously and threatening to spill 1.3 million barrels of crude oil into the Gulf of Paria	262	47	2020-10-17 15:57:30	None	None
Falsely reporting a coronavirus contact to force them to self-isolate will receive £1,000 fine	262	24	2020-09-29 12:39:41	None	None
US intelligence sources discussed poisoning Julian Assange, court told | Media	258	72	2020-09-30 20:19:30	None	None
Government intervention in Madrid looms as right wing regional administration coalition refuses to implement stricter coronavirus measures. Socialist Prime Minister Pedro Sánchez is seeking a way to intervene in the region, which has the worst infection rates in Europe.	266	17	2020-09-28 14:33:58	None	None
St. Petersburg Man Sets Himself on Fire Holding ‘Happy Birthday, Mr. President’ Sign	262	18	2020-10-08 22:06:10	None	None
Dam proposal 'threat' to Steve Irwin's rare and remarkable bum-breathing turtle	260	18	2020-10-02 07:01:19	None	None
Armenia says it shot down Azerbaijani drone near capital	262	25	2020-10-02 03:09:33	None	None
UK 'turning a blind eye' to war crimes in Yemen with Saudi arms sales	257	15	2020-09-27 13:24:08	None	None
Canadian Province of Ontario slaps tighter restrictions on bars and restaurants, orders strip clubs to close	262	90	2020-09-25 23:26:53	None	None
Investigators probe 'possible ecological catastrophe' in Russia's far east	260	22	2020-10-04 22:45:45	None	None
Afghanistan's only female warlord attacked by Taliban	259	32	2020-10-17 20:49:00	None	None
Greek doctors march and measure to promote use of face masks	255	4	2020-10-04 05:36:14	None	None
Egypt renews demands to retrieve Nefertiti bust from Germany.	256	147	2020-10-03 10:25:20	None	None
Covid: Vaccine will 'not return life to normal in spring'	257	57	2020-10-01 20:55:01	None	None
Woman is arrested in Iran for 'insulting the Islamic hijab' after she was filmed cycling without a veil in front of a mosque	256	61	2020-10-20 23:22:24	None	None
Bulgaria protests enter 100th day as protesters denounce corruption	256	6	2020-10-19 04:11:24	None	None
Claims of New Attacks by Armenia and Azerbaijan - Azerbaijan commits war crime by targeting hospital	253	102	2020-10-15 11:37:26	None	None
Blizzard employee's union called for a strike over possible office closing in France	253	61	2020-10-15 07:46:51	None	None
A Honduran journalist who was a sharp government critic has been killed in a drive-by shooting, police said Monday, bringing the number of reporters killed in the country to 85 in two decades. Luis Almendares was visiting a store north of the capital, when he was shot multiple times	252	2	2020-09-28 21:57:07	None	None
Germany providing $662M to help Holocaust survivors amid pandemic	253	34	2020-10-14 16:23:57	None	None
"Study finds Russian prescription drugs hiding in ""brain boosting"" supplements"	252	106	2020-09-27 16:54:46	None	None
BBC News: France plane crash: Five killed after mid-air collision near Tours	248	22	2020-10-11 02:56:25	None	None
Denmark said on Tuesday that it could reach its 2030 climate target of reducing emissions by 70%, one of the world’s most ambitious, without compromising its generous welfare benefits	251	7	2020-09-30 06:13:59	None	None
Contact Tracing, Key to Reining In the Virus, Falls Flat in the West - Tracing is seen as a vital tool to avoid lockdowns and open economies, but that requires a robust system, widespread rapid testing and public trust. All are lacking in the West.	247	34	2020-10-04 16:09:19	None	None
Eight more Volkswagen employees charged in diesel scandal	251	22	2020-09-24 20:47:27	None	None
The European Union Is Projected To exceed Its Renewable Energy Targets For 2020	249	42	2020-10-21 10:36:12	None	None
Extreme poverty is set to rise this year for the first time in more than two decades, with coronavirus expected to push up to 115 million people into that category, the World Bank has said.	249	48	2020-10-07 20:29:30	None	None
James Murdoch, Rebellious Scion: Increasingly uncomfortable with News Corp’s politics and profit motives, Rupert’s younger son chose chickens and sheep over Fox, and insists he doesn’t watch ‘Succession.’	244	10	2020-10-11 15:39:01	None	None
Covid: Brazil's coronavirus cases pass five million	245	17	2020-10-08 02:32:25	None	None
OSIRIS-REx spacecraft is ready to snatch samples from the surface of asteroid Bennu tomorrow.	243	8	2020-10-20 01:57:38	None	None
An RV-size asteroid will zip by the Earth Thursday, closer than the moon and some satellites	244	82	2020-09-24 21:40:35	None	None
German police defuse home-made bomb on train near Cologne - report	241	10	2020-10-03 18:10:03	None	None
Armenia says its fighter jet shot down by Turkey	242	37	2020-09-29 18:48:05	None	None
As foreigners depart, Singapore sees population drop for first time since 2003	244	6	2020-09-26 08:16:16	None	None
Prince William urges leaders to take action against climate change in his first Ted Talk	238	22	2020-10-11 08:36:45	None	None
As Brazil's wetlands burned, government did little to help	238	13	2020-09-30 20:10:41	None	None
Biden pledges to support Irish causes if elected	240	126	2020-10-18 13:00:56	None	None
Spain bans yachts from stretch of sea after orcas damage boats	239	24	2020-09-23 21:20:12	None	None
Footage has emerged showing large crowds gathering in Liverpool, UK just two hours before new Covid-19 lockdown came into force. Intensive care beds in the city were at more than 90% capacity and were soon expected to reach or exceed the levels of occupancy seen during the first wave.	238	50	2020-10-14 17:25:48	None	None
Armenian envoy says Turkey sent 4,000 Syrian fighters to Azerbaijan amid fighting	234	29	2020-09-28 14:02:05	None	None
Iranian president accuses US of ‘savagery’ after new sanctions -- Americans have inflicted $150bn of damage on the people of Iran with sanctions, President Rouhani says.	235	153	2020-09-27 04:56:49	None	None
China calls for global 'green revolution' as Trump goes solo on climate	240	118	2020-09-23 21:49:54	None	None
Amnesty demands immediate inquiry into care home residents ‘abandoned to die’ in Covid pandemic	236	9	2020-10-05 11:25:43	None	None
Rio de Janeiro postpones world-famous carnival over Covid-19	235	4	2020-09-25 13:51:38	None	None
EU says Britain must respect withdrawal pact, deal or no deal	235	74	2020-10-21 13:27:30	None	None
Former Mexican Secretary of Defense helped smuggle drugs to US on behalf of H-2 cartel from 2012-2018	232	17	2020-10-16 22:59:10	None	None
Three charged in rural Australia over 'forced marriage' of woman who was later killed by her husband	237	30	2020-10-08 07:44:02	None	None
Top Cambodian General's Family Tied to $100 Million Australian Fraud	233	7	2020-10-02 00:44:33	None	None
More than 470 oil spills in the Peruvian Amazon since 2000: Report	229	15	2020-10-07 16:26:40	None	None
Covid-19 cases hit records in Europe, surpassing the United States	228	81	2020-10-16 00:01:23	None	None
Guatemala sends over 3,000 Honduran migrants home from caravan	232	15	2020-10-04 03:45:54	None	None
'Majority of Arabs oppose deals, recognition of Israel'	229	166	2020-10-14 12:18:53	None	None
500,000 Sharks Could Be Killed in the Race to Produce a Covid-19 Vaccine	230	115	2020-10-06 17:07:58	None	None
6-year-old Hathras girl raped by cousin dies in Delhi; protest held in Aligarh	230	51	2020-10-06 15:04:23	None	None
Navalny Novichok poisoning: EU sanctions hit top Russians	226	30	2020-10-15 14:42:25	None	None
Cyberattacks on coronavirus vaccine projects confirmed in Japan	226	33	2020-10-19 17:25:13	None	None
US military aircraft refuels at Indian base for first time under defence pact	223	4	2020-10-03 11:18:24	None	None
South Korea doesn't have to remain allied with US, ambassador warns	224	125	2020-10-13 05:58:07	None	None
France reports over 16,000 new COVID cases, 46 deaths in past 24 hours	224	23	2020-10-11 22:57:48	None	None
Golden Dawn leader and ex-MPs found guilty in landmark trial	219	11	2020-10-07 15:36:32	None	None
China, Russia, Saudi Arabia set to join UN Human Rights Council	218	82	2020-10-12 17:05:26	None	None
Azerbaijan's Second-Largest City Hit By Missiles. Armenia Denies Involvement	221	75	2020-10-04 23:48:52	None	None
Bison and wolf populations are reviving in parts of Europe	223	18	2020-09-30 13:57:02	None	None
In Russia, patients of a boarding house for the disabled were forcibly sterilized	220	26	2020-10-20 07:16:02	None	None
Japanese research team develops COVID-19 breath testing system	219	13	2020-10-18 05:42:48	None	None
Security forces in Belarus detained dozens of protesters on Sunday and used force, including water cannon and batons, to break up crowds demanding a new presidential election, TV footage showed.	220	4	2020-10-11 20:36:56	None	None
UK Coronavirus cases massively under-reported due to basic IT error	223	27	2020-10-05 15:28:00	None	None
French dairy giant accused of polluting country's famous rivers for years	218	6	2020-10-19 23:38:44	None	None
"Old Russian satellite and Chinese rocket at ""very high risk"" of colliding (~20% chance), could create big mess in space because they are coming within 82 feet of each other"	219	60	2020-10-14 22:18:52	None	None
German official quashed intelligence report on China's influence	219	8	2020-10-07 00:44:39	None	None
Egyptian navy shot dead 2 Palestinian fishermen, injured another	220	60	2020-09-26 21:11:41	None	None
Pro Democracy leader Joshua Wong arrested in hong kong (Guardian times)	218	10	2020-09-24 19:12:47	None	None
World’s garment workers face ruin as fashion brands refuse to pay $16bn | Global development	214	45	2020-10-09 09:43:03	None	None
Brazilian senator allied to Bolsonaro caught hiding money ‘between buttocks’	219	27	2020-10-15 22:11:45	None	None
Madrid starts partial Covid-19 lockdown with police controlling travel. The measures prohibit all nonessential trips in and out of the capital.	219	7	2020-10-04 01:35:20	None	None
Afghan women flex their muscles at first female-only gym in conservative Kandahar	213	28	2020-09-24 19:53:02	None	None
Brexit: UK carmakers face higher tariffs as EU rejects argument that components from Japan used on UK assembly lines should be considered British	217	40	2020-09-30 15:00:35	None	None
Climate change responsible for record sea temperature levels, says study | Global warming is driving an unprecedented rise in sea temperatures including in the Mediterranean, according to a major new report published by the peer-reviewed Journal of Operational Oceanography	212	5	2020-10-03 05:41:30	None	None
Australian ministers increasingly bypassing parliament to create laws, study finds	216	18	2020-09-28 16:24:11	None	None
French media sign open letter backing Charlie Hebdo following new death threats	213	15	2020-09-25 06:05:30	None	None
MPs awarded £3,500 pay rise only months after shunning nurses	212	26	2020-10-10 03:16:01	None	None
New Caledonia rejects independence from France: full referendum count	208	25	2020-10-04 16:10:47	None	None
Belarus: Alexander Lukashenko inaugurated as president 'in secret' following disputed election	213	15	2020-09-23 13:55:15	None	None
Kim Jong Un Shows Off New ICBM Built During Talks With Trump	212	35	2020-10-10 20:10:52	None	None
Arms talks spiral into confusion as Russia rejects US claim as 'delusion'	212	20	2020-10-14 03:57:40	None	None
Swedish giant Ikea to buy back used furniture	208	38	2020-10-13 16:46:02	None	None
Rising COVID cases take Europe and US off the travel list for next year	210	6	2020-10-11 02:09:10	None	None
Belarus announces sanctions against EU - In retaliation to sanctions imposed by the European Union, Belarus has put together a list of people now banned from entering the country.	211	43	2020-10-02 14:51:41	None	None
Hong Kong police arrest dozens in bid to prevent China national day protest	213	18	2020-10-01 14:11:30	None	None
Armenia and Azerbaijan agree Karabakh truce	210	22	2020-10-10 04:18:21	None	None
Gay woman who was attacked after being unlawfully deported to Uganda wins court case	206	8	2020-09-28 15:33:02	None	None
Finger pointed at Swiss yodelling 'superspreader' concert	206	15	2020-10-16 17:11:32	None	None
British Prime Minister Boris Johnson wants to appoint two Brexit-backing critics of the BBC to important roles in the media, including one as chairman of the publicly owned broadcaster itself, the Times reported on Saturday.	204	40	2020-09-27 00:46:05	None	None
EU and Africa team up on taxing Big Tech	206	11	2020-10-12 12:26:50	None	None
700-year-old Chinese scroll sells for $41.8M in Hong Kong	202	14	2020-10-09 09:52:13	None	None
Canada's Population Surpasses 38 Million	207	86	2020-10-04 18:44:36	None	None
Nazi wreck may hold looted treasures from Russian palace's 'Amber Room'	208	32	2020-10-15 22:13:58	None	None
‘Green hydrogen’ from renewables could become cheapest ‘transformative fuel’ within a decade	205	77	2020-10-03 15:36:22	None	None
Rahul and Priyanka Gandhi arrested on way to meet Indian rape victim's family	204	33	2020-10-01 21:28:28	None	None
U.N. to vote on adding Russia, China, Saudi Arabia to Human Rights Council	204	78	2020-10-13 16:03:28	None	None
Hong Kong activists shine lasers from mountaintop for fugitives detained in mainland China	202	8	2020-10-13 11:52:03	None	None
Japan diver reflects on unsung workers exposed to radiation as Fukushima 10th anniv. looms - The Mainichi	202	2	2020-10-12 06:28:19	None	None
Greece Golden Dawn: Neo-Nazi party faces crime organisation verdict	201	4	2020-10-07 12:54:58	None	None
North Korea 'killed and burned South Korean official'	201	17	2020-09-24 09:35:53	None	None
France teacher attack: Pupil's father 'exchanged texts with killer'	201	44	2020-10-20 19:26:03	None	None
Wales imposes two-week lockdown: 'everybody must stay at home'	200	21	2020-10-19 17:04:47	None	None
U.N. arms embargoes on Iran expire despite U.S. objections	203	22	2020-10-18 19:23:22	None	None
The European Union called on the United States to end its trade investigation into the Canadian lobster industry.	201	26	2020-10-12 00:31:23	None	None
The Canadian military's anti-racism push expands to include navy, air force	198	7	2020-10-04 20:56:44	None	None
North Korean defector says abuse by South Korean spies broke her trust and her dream	201	21	2020-10-01 06:45:35	None	None
France to ban wild animals from travelling circuses, mink farms 'gradually'	197	3	2020-09-30 15:49:07	None	None
WHO chief says herd immunity approach to pandemic 'unethical'	200	24	2020-10-13 07:34:42	None	None
U.K. Doctors prepare to begin mass COVID vaccinations next month	194	76	2020-10-03 20:35:31	None	None
Brazil moves to transfer deforestation and fire monitoring to the military, in Bolsonaro administration's latest move to control release of satellite data on Amazon deforestation, after firing key leaders at space agency in 2019 and 2020	199	18	2020-09-30 02:41:37	None	None
Hong Kong aircraft followed 12 people fleeing to Taiwan by speedboat before captured by mainland China	201	25	2020-10-07 11:03:00	None	None
Canadian Police Force signs first of its kind agreement with Human Rights Commission to combat Systemic Racism in policing	196	18	2020-10-21 04:45:39	None	None
Federal Police Summons São Paulo Mayoral Candidate for Criticizing Bolsonaro on Social Media	197	10	2020-10-09 17:33:51	None	None
Erdoğan says Turkey will only bow before Allah	194	132	2020-10-10 21:59:07	None	None
Spain imposes state of emergency on Madrid - The Spanish government has ordered a 15-day state of emergency to bring down Covid-19 infection rates in the capital, after a court overturned a partial lockdown imposed a week ago.	197	3	2020-10-09 16:54:30	None	None
China attacked India’s satellite communications, says US-based firm report	193	20	2020-09-23 18:05:35	None	None
COVID-19 case confirmed in pope's Vatican residence	193	18	2020-10-17 16:41:43	None	None
Germany welcomes China climate goal and signals need for greater EU action	194	48	2020-10-02 20:05:28	None	None
German court opens criminal proceedings against former Volkswagen CEO	192	3	2020-09-24 18:54:51	None	None
Galapagos Islands | With tour boats moored due to the coronavirus pandemic, the animals are out	191	9	2020-10-18 23:52:01	None	None
Police push law professor to the ground	192	28	2020-10-14 13:15:29	None	None
EU parliament votes for 60% greenhouse gas emissions cut by 2030	196	30	2020-10-08 23:55:06	None	None
Navalny mocks Putin over reported suggestion he poisoned himself	195	7	2020-09-24 02:04:55	None	None
Armenian president: 'Turkey has a completely destructive role in Nagorno-Karabakh'	190	80	2020-10-19 21:36:27	None	None
London anti-lockdown protests: Thousands of anti-vaxxers march through capital on day one of Tier 2	190	74	2020-10-19 01:28:14	None	None
Paris police station stormed by mob with metal bars and fireworks | World news	193	20	2020-10-11 14:46:52	None	None
China joins COVAX coronavirus vaccine alliance	191	54	2020-10-09 15:49:30	None	None
Greeks celebrate court ruling on neo-Nazi group Golden Dawn	190	4	2020-10-08 17:56:30	None	None
Canadians clash with First Nation lobster fisherman in Nova Scotia over traditional lobster harvest	188	137	2020-10-15 03:16:12	None	None
Apple is requesting Telegram to shut down 3 channels used by the people of Belarus to expose the identities of their oppressors.	191	27	2020-10-08 17:44:19	None	None
Brexit strategy risks UK 'dictatorship', says ex-president of supreme court	190	64	2020-10-08 02:14:20	None	None
Black hole breakthroughs win Nobel physics prize	190	16	2020-10-06 14:17:15	None	None
Thousands defy lockdown as they call for Netanyahu to resign | Middle East	188	3	2020-10-04 09:52:36	None	None
Evidence mounts that Turkey recruited Syrians to fight Armenia	187	15	2020-10-01 13:27:25	None	None
Prince William launches 'prestigious' €55m prize to find climate change solutions	189	43	2020-10-08 14:43:21	None	None
Indigenous Rights & Lobster Dispute: Massive fire destroys lobster pound in southern Nova Scotia	184	113	2020-10-17 15:48:20	None	None
The UK Home Office moved dozens of asylum seekers involved in a Covid outbreak more than 120 miles despite an enforcement order saying they should remain in self-isolation for 14 days, the Guardian has learned.	185	3	2020-10-02 17:20:57	None	None
'Uninhabitable hell': Climate change and disease threaten millions, UN warns | The last two decades saw the number of disasters caused by extreme weather nearly double to 6,681, up from 3,656 between 1980 and 1999	180	31	2020-10-20 16:35:36	None	None
Australia to rejoin 'quad' naval exercises in move certain to infuriate Beijing	181	32	2020-10-19 19:56:06	None	None
British-Australian mining firm accused of poisoning Papua New Guinea rivers	181	8	2020-09-29 22:33:41	None	None
